UCWF,UCWDP,UCFDP,UCFMS,UCFMEP,UCAF,UCFMC,UCMVB,UCAH,UCFS,UCFVB,UCFMV,UCFMT,UCHC,UCHAH,UCHV,MVWF2,MVCV,MVDP,MVWF1,MVWF1.setting,MVSO,MVOT,CPPR,CPHE,CPMEP,CPCF,CPHP,CPMC,CPAH,CPMV,CPMT,CPSP,CPDP,UCSDP,AMBH,AMBT,UCAIH,UCAIT,UCAOH,UCAOT,UCWIT,UCWOT,timestamp,experiment_id,season,T_initial,T_setpoint,frequency_factor
0,6,78.95,1535,112,1217,1.05,1.44,1387,1070,2.01,385,53.5,0.008,79,411.1,0,0.0,0,1,0,2,0,28,0,4,0,0,0.007,32.8,408.8,0,70,99,15.14,39,24.51,35.75,26.09,20.53,33.55,13.25,16.96,2021-03-15 12:57:24.000000000,DS15,winter,19.2,25.0,110.0
0,7,78.95,1535,117,1217,1.05,1.38,1387,1070,2.22,385,53.5,0.008,79,411.1,0,0.0,0,1,0,2,0,28,0,4,0,0,0.008,32.8,409.0,0,70,100,15.14,39,24.51,35.75,26.09,20.53,33.56,13.25,16.96,2021-03-15 12:57:26.000000000,DS15,winter,19.2,25.0,110.0
0,6,77.61,1535,111,1207,1.04,1.46,1387,1070,1.89,385,53.6,0.008,79,411.1,0,0.0,0,1,0,2,0,27,0,4,0,0,0.007,32.8,408.5,0,72,100,15.14,39,24.51,35.75,26.09,20.53,33.6,13.3,17.01,2021-03-15 12:57:27.000000000,DS15,winter,19.2,25.0,110.0
0,6,78.61,1535,119,1215,1.05,1.47,1387,1070,2.05,385,53.6,0.008,79,411.1,0,0.0,0,1,0,2,0,28,0,4,0,0,0.007,32.8,408.4,0,70,100,15.14,39,24.51,35.75,26.09,20.51,33.61,13.3,17.06,2021-03-15 12:57:28.000000000,DS15,winter,19.2,25.0,110.0
0,6,78.61,1535,122,1215,1.05,1.47,1387,1070,2.05,385,53.6,0.008,79,411.1,0,0.0,0,1,0,2,0,29,0,4,0,0,0.007,32.8,408.4,0,70,100,15.14,39,24.51,35.75,26.09,20.51,33.61,13.3,17.06,2021-03-15 12:57:29.000000000,DS15,winter,19.2,25.0,110.0
0,6,79.62,1535,114,1222,1.05,1.54,1387,1070,1.94,385,53.5,0.008,79,411.1,0,0.0,0,1,0,2,0,28,0,4,0,0,0.008,32.8,408.4,0,70,100,15.14,39,24.51,35.75,26.09,20.51,33.63,13.3,17.06,2021-03-15 12:57:30.000000000,DS15,winter,19.2,25.0,110.0
0,7,79.95,1535,121,1225,1.04,1.5,1387,1079,1.68,385,53.6,0.008,79,411.1,0,0.0,0,1,0,2,0,27,0,4,0,0,0.008,32.8,408.4,0,72,99,15.14,39,24.59,35.75,26.09,20.51,33.63,13.35,16.96,2021-03-15 12:57:31.000000000,DS15,winter,19.2,25.0,110.0
0,6,79.95,1535,111,1225,1.05,1.47,1387,1079,2.06,385,53.6,0.008,79,411.1,0,0.0,0,1,0,2,0,27,0,4,0,0,0.007,32.8,408.7,0,72,99,15.14,39,24.65,35.75,26.09,20.49,33.63,13.3,17.11,2021-03-15 12:57:32.000000000,DS15,winter,19.2,25.0,110.0
0,6,78.28,1535,122,1212,1.04,1.42,1387,1069,2.25,385,53.6,0.008,79,411.1,0,0.0,0,1,0,2,0,28,0,4,0,0,0.007,32.8,408.8,0,71,99,15.14,39,24.65,35.7,26.09,20.49,33.65,13.35,17.06,2021-03-15 12:57:33.000000000,DS15,winter,19.2,25.0,110.0
0,6,79.95,1535,109,1225,1.04,1.54,1387,1069,1.84,385,53.6,0.008,79,411.1,0,0.0,0,1,0,2,0,27,0,4,0,0,0.007,32.8,408.8,0,71,99,15.14,39,24.65,35.67,26.09,20.49,33.66,13.3,17.06,2021-03-15 12:57:34.000000000,DS15,winter,19.2,25.0,110.0
0,6,79.95,1535,111,1225,1.05,1.46,1387,1072,1.76,385,53.6,0.008,79,411.1,0,0.0,2,1,0,2,0,28,0,4,0,0,0.008,32.8,408.8,0,71,99,15.14,39,24.65,35.67,26.14,20.46,33.65,13.35,17.15,2021-03-15 12:57:35.000000000,DS15,winter,19.2,25.0,110.0
0,6,79.62,1535,105,1222,1.06,1.48,1387,1072,2.04,385,53.6,0.008,79,411.1,0,0.0,0,1,0,2,0,28,0,4,0,0,0.007,32.8,408.5,0,71,99,15.14,39,24.65,35.7,26.14,20.46,33.65,13.3,17.15,2021-03-15 12:57:36.000000000,DS15,winter,19.2,25.0,110.0
0,6,79.95,1535,113,1225,1.06,1.42,1387,1070,2.31,385,53.6,0.008,79,411.1,0,0.0,1,1,0,2,0,28,0,4,0,0,0.007,32.8,408.6,0,72,99,15.14,39,24.65,35.7,26.14,20.46,33.67,13.35,17.15,2021-03-15 12:57:37.000000000,DS15,winter,19.2,25.0,110.0
0,6,79.95,1535,114,1225,1.06,1.42,1387,1070,2.31,385,53.6,0.008,79,411.1,0,0.0,1,1,0,2,0,28,0,4,0,0,0.007,32.8,408.6,0,72,99,15.14,39,24.65,35.7,26.14,20.46,33.67,13.35,17.15,2021-03-15 12:57:38.000000000,DS15,winter,19.2,25.0,110.0
0,6,77.94,1535,114,1210,1.06,1.49,1387,1080,1.72,385,53.7,0.008,79,411.1,0,0.0,1,1,0,2,0,29,0,4,0,0,0.007,32.8,408.6,0,72,100,15.14,39,24.65,35.7,26.14,20.46,33.67,13.3,17.15,2021-03-15 12:57:39.000000000,DS15,winter,19.2,25.0,110.0
0,6,79.62,1535,104,1222,1.06,1.45,1387,1080,2.06,385,53.6,0.008,79,411.1,0,0.0,1,1,0,2,0,29,0,4,0,0,0.008,32.8,408.5,0,72,99,15.14,39,24.65,35.7,26.14,20.46,33.65,13.3,17.15,2021-03-15 12:57:40.000000000,DS15,winter,19.2,25.0,110.0
0,6,78.61,1535,120,1215,1.05,1.4,1387,1069,2.33,385,53.7,0.008,79,411.1,0,0.0,0,1,0,2,0,27,0,4,0,0,0.008,32.8,408.5,0,72,98,15.14,39,24.65,35.7,26.14,20.44,33.68,13.35,17.11,2021-03-15 12:57:41.000000000,DS15,winter,19.2,25.0,110.0
0,6,77.27,1535,111,1204,1.04,1.57,1387,1069,1.96,385,53.8,0.008,79,411.1,0,0.0,0,1,0,2,0,29,0,4,0,0,0.008,32.8,408.5,0,72,98,14.65,39,24.65,35.67,26.14,20.44,33.66,13.3,17.11,2021-03-15 12:57:42.000000000,DS15,winter,19.2,25.0,110.0
0,7,78.95,1535,116,1217,1.05,1.49,1387,1063,1.69,385,53.8,0.008,79,411.1,0,0.0,0,1,0,2,0,29,0,4,0,0,0.009,32.8,408.5,0,72,98,14.65,39,24.65,35.67,26.14,20.44,33.69,13.39,17.11,2021-03-15 12:57:43.000000000,DS15,winter,19.2,25.0,110.0
0,7,80.62,1535,111,1230,1.05,1.48,1387,1063,2.24,385,53.8,0.008,79,411.1,0,0.0,2,1,0,2,0,29,0,4,0,0,0.009,32.8,408.5,0,72,99,14.65,39,24.65,35.7,26.14,20.44,33.67,13.39,17.11,2021-03-15 12:57:44.000000000,DS15,winter,19.2,25.0,110.0
0,6,79.62,1535,117,1222,1.05,1.41,1387,1070,2.17,385,53.8,0.008,79,411.1,0,0.0,0,1,0,2,0,29,0,4,0,0,0.007,32.8,408.9,0,72,98,15.14,39,24.65,35.57,26.14,20.44,33.72,13.39,17.11,2021-03-15 12:57:45.000000000,DS15,winter,19.2,25.0,110.0
0,6,80.95,1535,111,1233,1.05,1.59,1387,1069,1.76,385,53.8,0.008,79,411.1,0,0.0,1,1,0,2,0,29,0,4,0,0,0.008,32.8,408.7,0,72,98,15.14,39,24.65,35.57,26.14,20.41,33.72,13.39,17.11,2021-03-15 12:57:46.000000000,DS15,winter,19.2,25.0,110.0
0,7,79.62,1535,109,1222,1.05,1.55,1387,1069,1.84,385,53.8,0.008,79,411.1,0,0.0,1,1,0,2,0,27,0,4,0,0,0.008,32.8,408.8,0,71,98,15.14,39,24.65,35.57,26.14,20.41,33.74,13.39,17.11,2021-03-15 12:57:47.000000000,DS15,winter,19.2,25.0,110.0
0,6,77.94,1535,125,1210,1.04,1.43,1387,1069,2.24,385,53.8,0.008,79,411.1,0,0.0,1,1,0,2,0,27,0,4,0,0,0.008,32.8,408.8,0,71,98,14.65,39,24.65,35.57,26.14,20.41,33.76,13.39,17.11,2021-03-15 12:57:48.000000000,DS15,winter,19.2,25.0,110.0
0,7,78.28,1535,107,1212,1.05,1.39,1387,1071,2.23,385,53.8,0.008,79,411.1,0,0.0,1,1,0,2,0,28,0,4,0,0,0.007,32.8,409.0,0,71,98,15.14,39,24.73,35.57,26.14,20.39,33.74,13.39,17.06,2021-03-15 12:57:49.000000000,DS15,winter,19.2,25.0,110.0
0,6,79.95,1535,119,1225,1.04,1.57,1387,1070,1.93,385,53.9,0.008,79,411.1,0,0.0,1,1,0,2,0,29,0,4,0,0,0.007,32.8,408.8,0,72,98,15.14,39,24.74,35.48,26.14,20.39,33.77,13.39,17.11,2021-03-15 12:57:50.000000000,DS15,winter,19.2,25.0,110.0
0,6,79.62,1535,113,1222,1.05,1.48,1387,1069,1.71,385,53.9,0.008,79,411.1,0,0.0,1,1,0,2,0,29,0,4,0,0,0.007,32.8,408.9,0,72,99,15.14,38,24.74,35.48,26.14,20.39,33.74,13.39,17.11,2021-03-15 12:57:51.000000000,DS15,winter,19.2,25.0,110.0
0,6,78.95,1535,118,1217,1.05,1.4,1387,1069,2.12,385,53.9,0.008,79,411.1,0,0.0,1,1,0,2,0,28,0,4,0,0,0.007,32.8,408.9,0,72,100,14.65,38,24.74,35.48,26.14,20.41,33.73,13.39,17.11,2021-03-15 12:57:52.000000000,DS15,winter,19.2,25.0,110.0
0,6,79.95,1535,119,1225,1.05,1.4,1387,1069,2.39,385,53.9,0.008,79,411.1,0,0.0,0,1,0,2,0,27,0,4,0,0,0.007,32.8,409.0,0,72,100,15.14,38,24.73,35.48,26.14,20.39,33.77,13.39,17.2,2021-03-15 12:57:53.000000000,DS15,winter,19.2,25.0,110.0
0,6,80.28,1535,109,1228,1.06,1.48,1387,1069,1.73,385,53.9,0.008,79,411.1,0,0.0,0,1,0,2,0,27,0,4,0,0,0.008,32.8,409.0,0,72,99,14.65,38,24.74,35.48,26.14,20.36,33.77,13.39,17.2,2021-03-15 12:57:54.000000000,DS15,winter,19.2,25.0,110.0
0,6,79.95,1535,123,1225,1.06,1.45,1387,1069,2.28,385,53.9,0.008,79,411.1,0,0.0,1,1,0,2,0,27,0,4,0,0,0.008,32.8,409.0,0,72,98,14.65,38,24.73,35.48,26.14,20.34,33.79,13.39,17.2,2021-03-15 12:57:56.000000000,DS15,winter,19.2,25.0,110.0
0,6,78.61,1535,115,1215,1.06,1.38,1387,1079,2.38,385,53.9,0.008,79,411.1,0,0.0,1,1,0,2,0,27,0,4,0,0,0.008,32.8,408.5,0,71,98,14.65,38,24.74,35.48,26.14,20.34,33.82,13.39,17.11,2021-03-15 12:57:57.000000000,DS15,winter,19.2,25.0,110.0
0,6,79.28,1535,124,1220,1.06,1.58,1387,1080,1.86,385,53.8,0.008,79,411.1,0,0.0,1,1,0,2,0,27,0,4,0,0,0.008,32.8,408.5,0,72,98,15.14,38,24.74,35.48,26.14,20.36,33.8,13.44,17.2,2021-03-15 12:57:58.000000000,DS15,winter,19.2,25.0,110.0
0,6,79.62,1535,103,1222,1.05,1.47,1387,1080,1.76,385,53.9,0.008,79,411.1,0,0.0,1,1,0,2,0,28,0,4,0,0,0.007,32.8,408.9,0,71,99,14.65,38,24.73,35.48,26.27,20.34,33.82,13.49,17.15,2021-03-15 12:57:59.000000000,DS15,winter,19.2,25.0,110.0
0,6,78.95,1535,118,1217,1.04,1.47,1387,1070,2.25,385,54.0,0.008,79,411.1,0,0.0,1,1,0,2,0,29,0,4,0,0,0.007,32.8,408.9,0,72,100,15.14,38,24.74,35.48,26.27,20.31,33.8,13.44,17.11,2021-03-15 12:58:00.000000000,DS15,winter,19.2,25.0,110.0
0,7,80.28,1535,116,1228,1.04,1.45,1387,1079,2.22,385,54.0,0.008,79,411.1,0,0.0,1,1,0,2,0,28,0,4,0,0,0.008,32.8,408.6,0,72,99,15.14,38,24.74,35.48,26.27,20.31,33.84,13.49,17.2,2021-03-15 12:58:01.000000000,DS15,winter,19.2,25.0,110.0
0,6,81.29,1535,114,1235,1.04,1.54,1387,1065,1.77,385,54.0,0.008,79,411.1,0,0.0,1,1,0,2,0,27,0,4,0,0,0.008,32.8,408.6,0,72,100,15.14,38,24.74,35.48,26.27,20.34,33.82,13.44,17.2,2021-03-15 12:58:02.000000000,DS15,winter,19.2,25.0,110.0
0,6,80.28,1535,114,1228,1.04,1.47,1387,1084,1.71,385,54.0,0.008,79,411.1,0,0.0,1,1,0,2,0,27,0,4,0,0,0.008,32.8,408.8,0,71,99,15.14,38,24.74,35.48,26.27,20.31,33.8,13.44,17.2,2021-03-15 12:58:03.000000000,DS15,winter,19.2,25.0,110.0
0,6,79.62,1535,117,1222,1.04,1.43,1387,1069,2.28,385,54.0,0.008,79,411.1,0,0.0,1,1,0,2,0,27,0,4,0,0,0.008,32.8,408.7,0,72,99,14.65,38,24.74,35.48,26.27,20.29,33.84,13.44,17.2,2021-03-15 12:58:04.000000000,DS15,winter,19.2,25.0,110.0
0,6,79.28,1535,118,1220,1.04,1.46,1387,1079,2.11,385,54.0,0.008,79,411.1,0,0.0,1,1,0,2,0,27,0,4,0,0,0.007,32.8,408.9,0,72,100,14.65,38,24.74,35.48,26.27,20.29,33.83,13.49,17.2,2021-03-15 12:58:05.000000000,DS15,winter,19.2,25.0,110.0
0,6,81.29,1535,113,1235,1.04,1.54,1387,1080,1.66,385,54.0,0.008,79,411.1,0,0.0,3,1,0,2,0,27,0,4,0,0,0.007,32.8,409.0,0,71,100,15.14,38,24.74,35.48,26.27,20.29,33.83,13.44,17.2,2021-03-15 12:58:06.000000000,DS15,winter,19.2,25.0,110.0
0,6,79.95,1535,126,1225,1.05,1.47,1387,1080,1.88,385,54.0,0.008,79,411.1,0,0.0,0,1,0,2,0,29,0,4,0,0,0.007,32.8,409.1,0,71,99,15.14,38,24.74,35.48,26.27,20.29,33.86,13.49,17.11,2021-03-15 12:58:07.000000000,DS15,winter,19.2,25.0,110.0
0,6,79.28,1535,110,1220,1.05,1.48,1387,1069,2.23,385,53.9,0.008,79,411.1,0,0.0,2,1,0,2,0,27,0,4,0,0,0.008,32.8,409.1,0,71,100,14.65,38,24.73,35.48,26.27,20.29,33.86,13.44,17.2,2021-03-15 12:58:08.000000000,DS15,winter,19.2,25.0,110.0
0,6,78.61,1535,112,1215,1.05,1.42,1387,1080,2.19,385,53.9,0.008,79,411.1,0,0.0,0,1,0,2,0,29,0,4,0,0,0.008,32.8,409.0,0,71,99,15.14,38,24.74,35.48,26.27,20.27,33.86,13.44,17.2,2021-03-15 12:58:09.000000000,DS15,winter,19.2,25.0,110.0
0,6,80.62,1535,117,1230,1.04,1.53,1387,1079,1.81,385,54.0,0.008,79,411.1,0,0.0,0,1,0,2,0,29,0,4,0,0,0.008,32.8,409.0,0,71,99,14.65,38,24.74,35.48,26.27,20.27,33.86,13.44,17.11,2021-03-15 12:58:10.000000000,DS15,winter,19.2,25.0,110.0
0,6,79.28,1535,111,1220,1.05,1.43,1387,1079,1.83,385,54.0,0.008,79,411.1,0,0.0,0,1,0,2,0,29,0,4,0,0,0.007,32.8,409.0,0,71,100,15.14,38,24.74,35.48,26.27,20.27,33.86,13.49,17.2,2021-03-15 12:58:11.000000000,DS15,winter,19.2,25.0,110.0
0,6,79.62,1535,128,1222,1.04,1.49,1387,1069,2.2,385,54.0,0.008,79,411.1,0,0.0,2,1,0,2,0,29,0,4,0,0,0.007,32.8,409.0,0,71,100,15.14,38,24.74,35.48,26.27,20.27,33.86,13.49,17.2,2021-03-15 12:58:12.000000000,DS15,winter,19.2,25.0,110.0
0,6,79.62,1535,108,1222,1.05,1.44,1387,1079,2.26,385,54.0,0.008,79,411.1,0,0.0,0,1,0,2,0,27,0,4,0,0,0.008,32.8,409.3,0,71,98,15.14,38,24.74,35.38,26.27,20.24,33.91,13.54,17.15,2021-03-15 12:58:13.000000000,DS15,winter,19.2,25.0,110.0
0,6,79.95,1535,120,1225,1.05,1.54,1387,1069,1.75,385,54.0,0.008,79,411.1,0,0.0,2,1,0,2,0,27,0,4,0,0,0.008,32.8,409.2,0,71,100,15.14,38,24.74,35.38,26.27,20.24,33.91,13.54,17.2,2021-03-15 12:58:14.000000000,DS15,winter,19.2,25.0,110.0
0,6,80.28,1535,118,1228,1.04,1.52,1387,1080,2.42,385,54.0,0.008,79,411.1,0,0.0,0,1,0,2,0,29,0,4,0,0,0.008,32.8,409.2,0,72,99,15.14,38,24.74,35.38,26.27,20.24,33.91,13.54,17.2,2021-03-15 12:58:15.000000000,DS15,winter,19.2,25.0,110.0
0,6,79.28,1535,115,1220,1.04,1.44,1387,1080,2.34,385,54.0,0.008,79,411.1,0,0.0,1,1,0,2,0,29,0,4,0,0,0.008,32.8,409.0,0,71,99,15.14,38,24.74,35.38,26.36,20.22,33.93,13.54,17.2,2021-03-15 12:58:16.000000000,DS15,winter,19.2,25.0,110.0
0,6,80.28,1535,119,1228,1.04,1.51,1387,1064,1.7,385,54.2,0.008,79,411.1,0,0.0,1,1,0,2,0,29,0,4,0,0,0.008,32.8,408.9,0,71,99,15.14,38,24.74,35.38,26.36,20.24,33.91,13.54,17.11,2021-03-15 12:58:17.000000000,DS15,winter,19.2,25.0,110.0
0,8,79.95,1535,112,1225,1.04,1.47,1387,1085,1.89,385,54.2,0.008,79,411.1,0,0.0,1,1,0,2,0,29,0,4,0,0,0.008,32.8,409.1,0,71,99,15.14,38,24.74,35.38,26.36,20.19,33.95,13.54,17.25,2021-03-15 12:58:18.000000000,DS15,winter,19.2,25.0,110.0
0,7,79.28,1535,115,1220,1.04,1.46,1387,1069,2.45,385,54.2,0.008,79,411.1,0,0.0,1,1,0,2,0,28,0,4,0,0,0.008,32.8,409.1,0,72,101,15.14,38,24.74,35.35,26.36,20.19,33.96,13.54,17.25,2021-03-15 12:58:19.000000000,DS15,winter,19.2,25.0,110.0
0,8,77.94,1535,117,1210,1.04,1.43,1387,1079,2.06,385,54.2,0.008,79,411.1,0,0.0,0,1,0,2,0,29,0,4,0,0,0.008,32.8,409.1,0,71,101,15.14,38,24.74,35.35,26.36,20.19,33.96,13.54,17.25,2021-03-15 12:58:20.000000000,DS15,winter,19.2,25.0,110.0
0,8,79.95,1535,115,1225,1.04,1.57,1387,1070,1.8,385,54.1,0.008,79,411.1,0,0.0,1,1,0,2,0,28,0,4,0,0,0.008,32.8,409.1,0,71,101,15.14,38,24.73,35.38,26.36,20.19,33.96,13.54,17.25,2021-03-15 12:58:21.000000000,DS15,winter,19.2,25.0,110.0
0,7,79.95,1535,125,1225,1.04,1.36,1387,1079,2.21,385,54.1,0.008,79,411.1,0,0.0,1,1,0,2,0,28,0,4,0,0,0.008,32.8,409.1,0,71,100,15.14,38,24.73,35.35,26.36,20.19,33.97,13.54,17.25,2021-03-15 12:58:22.000000000,DS15,winter,19.2,25.0,110.0
0,8,78.28,1535,114,1212,1.05,1.47,1387,1072,2.32,385,54.2,0.008,79,411.1,0,0.0,3,1,0,2,0,29,0,4,0,0,0.008,32.8,409.1,0,72,101,15.14,38,24.73,35.35,26.36,20.19,33.96,13.54,17.25,2021-03-15 12:58:24.000000000,DS15,winter,19.2,25.0,110.0
0,8,78.28,1535,117,1212,1.04,1.45,1387,1077,1.97,385,54.3,0.008,79,411.1,0,0.0,1,1,0,2,0,28,0,4,0,0,0.008,32.8,408.9,0,71,100,14.65,38,24.73,35.31,26.36,20.17,33.96,13.54,17.25,2021-03-15 12:58:25.000000000,DS15,winter,19.2,25.0,110.0
0,7,80.62,1535,116,1230,1.04,1.53,1387,1069,1.68,385,54.3,0.008,79,411.1,0,0.0,0,1,0,2,0,28,0,4,0,0,0.008,32.8,408.9,0,71,101,15.14,38,24.73,35.28,26.36,20.17,33.96,13.54,17.2,2021-03-15 12:58:26.000000000,DS15,winter,19.2,25.0,110.0
0,8,80.28,1535,116,1228,1.05,1.43,1387,1079,1.93,385,54.3,0.008,79,411.1,0,0.0,1,1,0,2,0,28,0,4,0,0,0.008,32.8,409.1,0,72,100,15.14,38,24.73,35.31,26.36,20.17,33.99,13.54,17.25,2021-03-15 12:58:27.000000000,DS15,winter,19.2,25.0,110.0
0,8,79.62,1535,116,1222,1.05,1.53,1387,1080,2.18,385,54.3,0.008,79,411.1,0,0.0,1,1,0,2,0,29,0,4,0,0,0.007,32.8,409.0,0,71,101,15.14,38,24.73,35.31,26.36,20.17,34.0,13.54,17.25,2021-03-15 12:58:28.000000000,DS15,winter,19.2,25.0,110.0
0,8,79.95,1535,120,1225,1.04,1.47,1387,1080,2.1,385,54.3,0.008,79,411.1,0,0.0,1,1,0,2,0,30,0,4,0,0,0.007,32.8,409.0,0,71,100,14.65,38,24.78,35.31,26.36,20.17,34.0,13.59,17.25,2021-03-15 12:58:29.000000000,DS15,winter,19.2,25.0,110.0
0,8,79.28,1535,117,1220,1.05,1.51,1387,1063,1.72,385,54.3,0.008,79,411.1,0,0.0,1,1,0,2,0,30,0,4,0,0,0.007,32.8,409.0,0,72,100,15.14,38,24.79,35.31,26.36,20.14,34.0,13.64,17.25,2021-03-15 12:58:30.000000000,DS15,winter,19.2,25.0,110.0
0,7,78.28,1535,119,1212,1.05,1.39,1387,1085,1.97,385,54.3,0.008,79,411.1,0,0.0,1,1,0,2,0,30,0,4,0,0,0.008,32.8,409.0,0,72,101,15.14,38,24.79,35.28,26.36,20.12,34.02,13.64,17.2,2021-03-15 12:58:31.000000000,DS15,winter,19.2,25.0,110.0
0,8,79.95,1535,110,1225,1.05,1.5,1387,1066,2.3,385,54.4,0.008,79,411.1,0,0.0,1,1,0,2,0,30,0,4,0,0,0.008,32.8,408.6,0,72,101,15.14,38,24.79,35.31,26.36,20.14,34.02,13.64,17.25,2021-03-15 12:58:32.000000000,DS15,winter,19.2,25.0,110.0
0,8,77.94,1535,114,1210,1.05,1.48,1387,1082,2.03,385,54.4,0.008,79,411.1,0,0.0,1,1,0,2,0,30,0,4,0,0,0.007,32.8,408.9,0,72,101,15.14,38,24.79,35.28,26.36,20.14,34.04,13.59,17.25,2021-03-15 12:58:33.000000000,DS15,winter,19.2,25.0,110.0
0,8,79.95,1535,105,1225,1.04,1.5,1387,1071,1.75,385,54.4,0.008,79,411.1,0,0.0,1,1,0,2,0,30,0,4,0,0,0.007,32.8,408.9,0,72,100,15.14,38,24.79,35.28,26.36,20.14,34.05,13.64,17.25,2021-03-15 12:58:34.000000000,DS15,winter,19.2,25.0,110.0
0,8,77.94,1535,119,1210,1.05,1.42,1387,1078,2.0,385,54.4,0.008,79,411.1,0,0.0,1,1,0,2,0,29,0,4,0,0,0.008,32.8,408.6,0,72,100,15.14,38,24.79,35.31,26.36,20.12,34.06,13.64,17.25,2021-03-15 12:58:35.000000000,DS15,winter,19.2,25.0,110.0
0,8,79.28,1535,117,1220,1.05,1.48,1387,1070,2.31,385,54.4,0.008,79,411.1,0,0.0,1,1,0,2,0,28,0,4,0,0,0.007,32.8,408.7,0,71,101,15.14,38,24.79,35.31,26.36,20.12,34.06,13.59,17.25,2021-03-15 12:58:36.000000000,DS15,winter,19.2,25.0,110.0
0,8,79.62,1535,113,1222,1.04,1.46,1387,1078,2.0,385,54.4,0.008,79,411.1,0,0.0,1,1,0,2,0,28,0,4,0,0,0.008,32.8,408.8,0,71,100,15.14,38,24.79,35.28,26.36,20.12,34.05,13.59,17.25,2021-03-15 12:58:37.000000000,DS15,winter,19.2,25.0,110.0
0,7,78.95,1535,109,1217,1.04,1.48,1387,1069,1.73,385,54.4,0.008,79,411.1,0,0.0,1,1,0,2,0,28,0,4,0,0,0.008,32.8,408.8,0,71,100,15.14,38,24.79,35.31,26.36,20.12,34.06,13.59,17.25,2021-03-15 12:58:38.000000000,DS15,winter,19.2,25.0,110.0
0,8,79.28,1535,116,1220,1.04,1.41,1387,1080,1.98,385,54.4,0.008,79,411.1,0,0.0,1,1,0,2,0,29,0,4,0,0,0.007,32.8,408.8,0,71,101,15.14,38,24.79,35.31,26.36,20.12,34.07,13.59,17.3,2021-03-15 12:58:39.000000000,DS15,winter,19.2,25.0,110.0
0,8,78.95,1535,117,1217,1.04,1.53,1387,1079,2.22,385,54.5,0.008,79,411.1,0,0.0,1,1,0,2,0,30,0,4,0,0,0.007,32.8,408.8,0,71,100,15.14,38,24.79,35.31,26.5,20.12,34.07,13.64,17.35,2021-03-15 12:58:40.000000000,DS15,winter,19.2,25.0,110.0
0,7,79.28,1535,117,1220,1.04,1.48,1387,1079,1.88,385,54.5,0.008,79,411.1,0,0.0,2,1,0,2,0,30,0,4,0,0,0.007,32.8,408.8,0,72,101,14.65,38,24.79,35.31,26.5,20.09,34.08,13.59,17.3,2021-03-15 12:58:41.000000000,DS15,winter,19.2,25.0,110.0
0,7,80.62,1535,112,1230,1.04,1.47,1387,1069,1.89,385,54.5,0.008,79,411.1,0,0.0,3,1,0,2,0,30,0,4,0,0,0.008,32.8,408.8,0,71,100,15.14,38,24.79,35.31,26.5,20.09,34.07,13.59,17.25,2021-03-15 12:58:42.000000000,DS15,winter,19.2,25.0,110.0
0,6,80.95,1535,111,1233,1.04,1.41,1387,1080,2.02,385,54.5,0.008,79,411.1,0,0.0,2,1,0,2,0,30,0,4,0,0,0.007,32.8,409.0,0,70,100,15.14,38,24.79,35.16,26.5,20.07,34.08,13.69,17.3,2021-03-15 12:58:43.000000000,DS15,winter,19.2,25.0,110.0
0,6,78.95,1535,120,1217,1.06,1.57,1387,1064,2.05,385,54.5,0.008,79,411.1,0,0.0,1,1,0,2,0,29,0,4,0,0,0.007,32.8,409.0,0,71,101,15.14,38,24.79,35.16,26.5,20.07,34.08,13.69,17.3,2021-03-15 12:58:44.000000000,DS15,winter,19.2,25.0,110.0
0,6,79.62,1535,108,1222,1.04,1.51,1387,1085,1.9,385,54.5,0.008,79,411.1,0,0.0,1,1,0,2,0,28,0,4,0,0,0.007,32.8,409.0,0,72,101,15.14,38,24.79,35.16,26.5,20.07,34.08,13.69,17.3,2021-03-15 12:58:45.000000000,DS15,winter,19.2,25.0,110.0
0,7,79.95,1535,124,1225,1.04,1.46,1387,1064,1.95,385,54.5,0.008,79,411.1,0,0.0,2,1,0,2,0,28,0,4,0,0,0.008,32.8,409.0,0,71,100,15.14,38,24.79,35.16,26.5,20.07,34.12,13.69,17.3,2021-03-15 12:58:46.000000000,DS15,winter,19.2,25.0,110.0
0,6,80.95,1535,116,1233,1.04,1.42,1387,1064,2.05,385,54.5,0.008,79,411.1,0,0.0,2,1,0,2,0,28,0,4,0,0,0.008,32.8,409.0,0,71,101,15.14,38,24.93,35.18,26.5,20.07,34.08,13.69,17.3,2021-03-15 12:58:47.000000000,DS15,winter,19.2,25.0,110.0
0,6,79.62,1535,109,1222,1.05,1.57,1387,1070,2.05,385,54.5,0.008,79,411.1,0,0.0,0,1,0,2,0,28,0,4,0,0,0.008,32.8,409.0,0,72,101,15.14,38,24.93,35.18,26.5,20.07,34.08,13.69,17.3,2021-03-15 12:58:48.000000000,DS15,winter,19.2,25.0,110.0
0,6,77.61,1535,111,1207,1.05,1.48,1387,1078,1.98,385,54.5,0.008,79,411.1,0,0.0,1,1,0,2,0,29,0,4,0,0,0.008,32.8,408.6,0,71,101,15.14,38,24.93,35.09,26.5,20.02,34.12,13.69,17.3,2021-03-15 12:58:49.000000000,DS15,winter,19.2,25.0,110.0
